detectionConfidence,boundingBoxMinX(px),boundingBoxMinY(px),boundingBoxMaxX(px),boundingBoxMaxY(px),ellipseCenterX(px),ellipseCenterY(px),ellipseSemimajor(px),ellipseSemiminor(px),ellipseRotation(deg),inputImage,crater_id_Robbins,crater_classification
1,806,1253,926,1375,865.6219482421875,1313.6734619140625,63.83768081665039,57.91130828857422,230.1198272705078,orientation03_light02.png,02-1-001666,4
1,1096,324,1214,441,1154.9862060546875,382.7074279785156,60.58200454711914,57.07447814941406,140.15484237670898,orientation03_light02.png,04-1-000722,4
1,541,1630,648,1734,594.472900390625,1681.9534912109375,55.89924621582031,49.44525527954102,218.3955535888672,orientation03_light02.png,02-1-001258,4
1,924,880,1035,994,979.6752319335938,936.857666015625,57.65592575073242,55.1458854675293,111.39909172058104,orientation03_light02.png,04-1-000608,4
1,807,1916,912,2019,859.4953002929688,1967.7259521484373,56.86102294921875,46.62550735473633,223.3350067138672,orientation03_light02.png,02-1-001578,4
1,234,1266,325,1375,279.4722900390625,1320.963623046875,55.15604400634766,44.52418518066406,252.0861358642578,orientation03_light02.png,02-1-001190,4
1,593,1697,693,1801,643.0382690429688,1749.1304931640625,52.91248321533203,49.12009048461914,247.53842163085935,orientation03_light02.png,02-2-000802,4
1,591,794,690,904,640.3949584960938,849.2285766601562,55.76192474365234,49.80706405639648,103.82032108306883,orientation03_light02.png,04-1-000525,4
1,1390,1933,1493,2028,1441.478759765625,1980.332763671875,51.76634979248047,47.77172470092774,184.67792510986328,orientation03_light02.png,02-1-001711,3
1,2326,1482,2422,1583,2373.66015625,1532.5570068359375,51.61034393310547,46.58935165405274,121.31586837768556,orientation03_light02.png,03-1-000230,1
1,703,830,798,930,750.5502319335938,879.8995361328125,50.68629837036133,46.69683456420898,115.25899505615234,orientation03_light02.png,04-1-000565,4
1,1171,1225,1273,1322,1222.0855712890625,1273.753173828125,51.82665634155274,48.15125274658203,164.35672760009766,orientation03_light02.png,02-1-001689,3
1,1036,712,1136,810,1086.4560546875,761.2592163085938,51.9083251953125,47.92959594726562,142.15000915527344,orientation03_light02.png,04-1-000644,4
1,952,442,1033,537,992.4432373046876,489.3990783691406,47.09525680541992,40.17536926269531,91.16010129451752,orientation03_light02.png,04-2-000012,4
1,392,1089,473,1176,432.5199279785156,1132.828857421875,43.51756286621094,40.81186294555664,93.9302818775177,orientation03_light02.png,04-2-012663,4
1,2338,1016,2419,1109,2378.2451171875,1062.2188720703125,46.17023086547852,40.249000549316406,267.52886962890625,orientation03_light02.png,03-1-000231,3
1,832,625,920,710,876.030029296875,667.6712646484375,44.38429641723633,42.47183609008789,157.85070037841797,orientation03_light02.png,04-2-008300,4
1,973,1374,1058,1457,1015.3788452148438,1415.7896728515625,42.4329833984375,41.612823486328125,188.79883575439453,orientation03_light02.png,02-1-001648,4
1,366,1278,453,1359,409.2825317382813,1318.177978515625,43.21983337402344,40.34228515625,170.7620391845703,orientation03_light02.png,02-2-000929,4
1,1886,309,2591,1837,2539.983154296875,1072.53271484375,767.0819091796875,650.7906494140625,259.6769561767578,orientation03_light03.png,00-1-000000,4
1,0,1758,136,2047,-181.2183990478516,2165.53076171875,495.3623352050781,147.94248962402344,233.5280914306641,orientation03_light03.png,00-1-000027,4
1,1432,0,2056,261,1743.51171875,-55.85600662231445,341.658447265625,284.74908447265625,227.2602386474609,orientation03_light03.png,00-1-000019,4
1,1892,0,2512,51,2202.3564453125,-227.69705200195312,339.7867431640625,242.40660095214844,215.5835189819336,orientation03_light03.png,00-1-000033,4
1,0,1266,340,1826,124.5347671508789,1546.0977783203125,292.3736572265625,198.89268493652344,247.01255798339844,orientation03_light03.png,02-2-000004,4
1,0,2090,140,2047,14.203079223632812,2232.484375,168.5242156982422,87.3498306274414,231.2564239501953,orientation03_light03.png,02-1-000663,4
1,0,1784,115,2047,17.104549407958984,1925.183349609375,152.22528076171875,80.13075256347656,244.12255859375,orientation03_light03.png,00-1-000024,4
1,300,454,559,746,429.5025634765625,600.0193481445312,149.84788513183594,125.72650909423828,112.68536949157716,orientation03_light03.png,04-1-000727,4
1,657,920,952,1221,804.0699462890625,1070.662109375,150.31246948242185,147.07391357421875,262.1509552001953,orientation03_light03.png,04-1-000739,4
1,1510,90,1769,331,1639.32275390625,210.0326690673828,129.6750946044922,120.2966537475586,177.33625030517578,orientation03_light03.png,05-1-000020,4
1,1261,230,1503,473,1382.131591796875,351.5075988769531,123.42318725585938,119.59424591064452,229.65704345703125,orientation03_light03.png,04-2-019014,4
1,365,284,558,478,461.4793701171875,381.024169921875,104.76028442382812,88.08674621582031,134.00517654418945,orientation03_light03.png,04-1-000726,4
1,2296,0,2478,17,2386.76318359375,-75.07865905761719,103.5625457763672,78.2466812133789,226.6433258056641,orientation03_light03.png,05-1-001980,4
1,41,1226,211,1418,126.17852783203124,1321.97802734375,97.9800796508789,82.14665222167969,248.11474609375,orientation03_light03.png,02-1-001191,4
1,2561,42,2591,210,2646.248779296875,125.93309020996094,95.75728607177734,71.77252197265625,223.13623046875,orientation03_light03.png,05-2-014818,4
1,0,1363,134,1551,59.4484977722168,1456.82958984375,95.28074645996094,72.38409423828125,255.4110870361328,orientation03_light03.png,02-1-000631,4
1,1237,0,1420,16,1328.560546875,-61.87237930297852,91.812255859375,77.87866973876953,177.86983489990234,orientation03_light03.png,04-1-000704,4
1,902,548,1033,714,967.8785400390624,631.0703735351562,84.8682632446289,63.54150009155274,106.23908996582033,orientation03_light03.png,04-2-019033,4
1,821,1394,988,1547,904.6226806640624,1470.7244873046875,83.8803939819336,76.49140930175781,171.59143829345703,orientation03_light03.png,02-2-000025,4
1,868,1491,1034,1666,950.8113403320312,1578.235107421875,90.32096099853516,79.9327392578125,237.27877807617188,orientation03_light03.png,02-2-000066,4
1,738,2079,891,2047,814.3197631835938,2148.8330078125,80.18204498291016,65.17896270751953,212.87630462646484,orientation03_light03.png,02-2-000014,4
1,206,518,332,679,269.1546630859375,598.7830810546875,81.899658203125,61.68915939331055,104.98613548278809,orientation03_light03.png,04-1-000464,4
1,475,1949,620,2047,547.1782836914062,2015.65234375,78.41255187988281,59.5578842163086,215.78518676757807,orientation03_light03.png,02-1-001284,4
1,821,746,976,901,898.500732421875,823.8680419921875,77.58425903320312,77.17640686035156,212.0313034057617,orientation03_light03.png,04-1-000595,4
1,288,1358,413,1472,350.4554138183594,1415.051025390625,66.66600799560547,52.78714370727539,213.08153533935547,orientation03_light03.png,02-2-001020,4
1,1120,1016,1271,1165,1195.5301513671875,1090.05322265625,75.25694274902344,74.76116943359375,173.74005126953125,orientation03_light03.png,02-2-000026,4
1,701,1226,829,1373,764.8196411132812,1299.341552734375,74.29712677001953,63.2564697265625,104.95403480529784,orientation03_light03.png,02-2-000109,4
1,1251,1126,1397,1276,1324.3193359375,1201.221923828125,76.1630630493164,71.34038543701172,121.5872917175293,orientation03_light03.png,02-2-002029,4
1,629,1804,766,1935,697.3680419921875,1869.494384765625,71.93631744384766,62.09873962402344,217.62339782714844,orientation03_light03.png,02-1-001261,4
1,551,1116,685,1264,617.6578369140625,1190.253173828125,74.94454956054688,66.83307647705078,106.23702812194824,orientation03_light03.png,02-1-001199,4
1,551,1413,689,1550,619.9026489257812,1481.4403076171875,69.15087890625,68.1490249633789,200.1395568847656,orientation03_light03.png,02-1-001227,4
1,292,1464,416,1600,354.274658203125,1532.052001953125,69.19633483886719,60.3534164428711,247.3204040527344,orientation03_light03.png,02-1-001188,4
1,1799,400,1946,537,1872.6649169921875,468.353515625,73.55484771728516,68.52943420410156,174.20035552978516,orientation03_light03.png,05-1-000067,4
1,1808,545,1948,690,1877.6412353515625,617.454345703125,73.3696517944336,69.45930480957031,247.878173828125,orientation03_light03.png,05-1-000065,4
1,1359,1364,1501,1508,1429.9578857421875,1435.825927734375,75.86980438232422,67.61243438720703,229.1839904785156,orientation03_light03.png,02-1-001696,4
1,646,1569,779,1705,712.6146850585938,1637.267578125,71.94246673583984,62.82328796386719,229.45167541503903,orientation03_light03.png,02-2-000013,4
1,487,1804,612,1929,549.590576171875,1866.516845703125,67.49646759033203,56.7396469116211,224.76785278320312,orientation03_light03.png,02-1-001267,4
1,2045,21,2177,145,2110.74853515625,82.9192886352539,68.48739624023438,59.23017501831055,211.64838409423828,orientation03_light03.png,05-1-000155,4
1,2353,65,2476,165,2414.77294921875,114.76018524169922,62.59197998046875,48.62687683105469,197.2662734985352,orientation03_light03.png,05-2-000005,4
1,1075,1170,1206,1311,1140.6202392578125,1240.3359375,70.08234405517578,65.43155670166016,268.1517333984375,orientation03_light03.png,02-2-002028,4
1,1769,211,1875,334,1821.815673828125,272.4176330566406,63.18880462646484,50.6359634399414,245.94839477539065,orientation03_light03.png,05-2-014798,4
1,1112,870,1244,1008,1177.6903076171875,939.0663452148438,69.20999908447266,65.13803100585938,107.13493347167967,orientation03_light03.png,04-2-000011,4
1,1574,627,1703,760,1638.4808349609375,693.5181884765625,66.4401626586914,64.31888580322266,248.4348907470703,orientation03_light03.png,05-2-014796,4
1,872,1666,1005,1786,938.2999877929688,1726.26513671875,69.66951751708984,56.0565414428711,210.21143341064453,orientation03_light03.png,02-2-000024,4
1,1420,1241,1549,1369,1484.2486572265625,1305.0091552734375,65.77328491210938,63.2344741821289,222.56309509277344,orientation03_light03.png,02-2-000027,4
1,1210,1540,1338,1650,1274.0201416015625,1595.37890625,64.16841125488281,54.82640838623047,193.3268280029297,orientation03_light03.png,02-1-001697,4
1,1335,854,1467,980,1401.32958984375,917.225830078125,66.28685760498047,62.49642944335938,158.0798568725586,orientation03_light03.png,04-1-000688,4
1,806,1253,926,1375,865.6219482421875,1313.6734619140625,63.83768081665039,57.91130828857422,230.1198272705078,orientation03_light03.png,02-1-001666,4
1,1096,324,1214,441,1154.9862060546875,382.7074279785156,60.58200454711914,57.07447814941406,140.15484237670898,orientation03_light03.png,04-1-000722,4
1,541,1630,648,1734,594.472900390625,1681.9534912109375,55.89924621582031,49.44525527954102,218.3955535888672,orientation03_light03.png,02-1-001258,4
1,924,880,1035,994,979.6752319335938,936.857666015625,57.65592575073242,55.1458854675293,111.39909172058104,orientation03_light03.png,04-1-000608,4
1,807,1916,912,2019,859.4953002929688,1967.7259521484373,56.86102294921875,46.62550735473633,223.3350067138672,orientation03_light03.png,02-1-001578,4
1,234,1266,325,1375,279.4722900390625,1320.963623046875,55.15604400634766,44.52418518066406,252.0861358642578,orientation03_light03.png,02-1-001190,4
1,593,1697,693,1801,643.0382690429688,1749.1304931640625,52.91248321533203,49.12009048461914,247.53842163085935,orientation03_light03.png,02-2-000802,4
1,591,794,690,904,640.3949584960938,849.2285766601562,55.76192474365234,49.80706405639648,103.82032108306883,orientation03_light03.png,04-1-000525,4
1,1390,1933,1493,2028,1441.478759765625,1980.332763671875,51.76634979248047,47.77172470092774,184.67792510986328,orientation03_light03.png,02-1-001711,3
1,2326,1482,2422,1583,2373.66015625,1532.5570068359375,51.61034393310547,46.58935165405274,121.31586837768556,orientation03_light03.png,03-1-000230,1
1,703,830,798,930,750.5502319335938,879.8995361328125,50.68629837036133,46.69683456420898,115.25899505615234,orientation03_light03.png,04-1-000565,4
1,1171,1225,1273,1322,1222.0855712890625,1273.753173828125,51.82665634155274,48.15125274658203,164.35672760009766,orientation03_light03.png,02-1-001689,3
1,1036,712,1136,810,1086.4560546875,761.2592163085938,51.9083251953125,47.92959594726562,142.15000915527344,orientation03_light03.png,04-1-000644,4
1,952,442,1033,537,992.4432373046876,489.3990783691406,47.09525680541992,40.17536926269531,91.16010129451752,orientation03_light03.png,04-2-000012,4
1,392,1089,473,1176,432.5199279785156,1132.828857421875,43.51756286621094,40.81186294555664,93.9302818775177,orientation03_light03.png,04-2-012663,4
1,2338,1016,2419,1109,2378.2451171875,1062.2188720703125,46.17023086547852,40.249000549316406,267.52886962890625,orientation03_light03.png,03-1-000231,3
1,832,625,920,710,876.030029296875,667.6712646484375,44.38429641723633,42.47183609008789,157.85070037841797,orientation03_light03.png,04-2-008300,4
1,973,1374,1058,1457,1015.3788452148438,1415.7896728515625,42.4329833984375,41.612823486328125,188.79883575439453,orientation03_light03.png,02-1-001648,4
1,366,1278,453,1359,409.2825317382813,1318.177978515625,43.21983337402344,40.34228515625,170.7620391845703,orientation03_light03.png,02-2-000929,4
1,1886,309,2591,1837,2539.983154296875,1072.53271484375,767.0819091796875,650.7906494140625,259.6769561767578,orientation03_light04.png,00-1-000000,4
1,0,1758,136,2047,-181.2183990478516,2165.53076171875,495.3623352050781,147.94248962402344,233.5280914306641,orientation03_light04.png,00-1-000027,4
1,1432,0,2056,261,1743.51171875,-55.85600662231445,341.658447265625,284.74908447265625,227.2602386474609,orientation03_light04.png,00-1-000019,4
1,0,1266,340,1826,124.5347671508789,1546.0977783203125,292.3736572265625,198.89268493652344,247.01255798339844,orientation03_light04.png,02-2-000004,4
1,0,2090,140,2047,14.203079223632812,2232.484375,168.5242156982422,87.3498306274414,231.2564239501953,orientation03_light04.png,02-1-000663,4
1,0,1784,115,2047,17.104549407958984,1925.183349609375,152.22528076171875,80.13075256347656,244.12255859375,orientation03_light04.png,00-1-000024,4
1,657,920,952,1221,804.0699462890625,1070.662109375,150.31246948242185,147.07391357421875,262.1509552001953,orientation03_light04.png,04-1-000739,4
1,1261,230,1503,473,1382.131591796875,351.5075988769531,123.42318725585938,119.59424591064452,229.65704345703125,orientation03_light04.png,04-2-019014,4
1,41,1226,211,1418,126.17852783203124,1321.97802734375,97.9800796508789,82.14665222167969,248.11474609375,orientation03_light04.png,02-1-001191,4
1,0,1363,134,1551,59.4484977722168,1456.82958984375,95.28074645996094,72.38409423828125,255.4110870361328,orientation03_light04.png,02-1-000631,4
1,902,548,1033,714,967.8785400390624,631.0703735351562,84.8682632446289,63.54150009155274,106.23908996582033,orientation03_light04.png,04-2-019033,4
1,821,1394,988,1547,904.6226806640624,1470.7244873046875,83.8803939819336,76.49140930175781,171.59143829345703,orientation03_light04.png,02-2-000025,4
1,868,1491,1034,1666,950.8113403320312,1578.235107421875,90.32096099853516,79.9327392578125,237.27877807617188,orientation03_light04.png,02-2-000066,4
1,738,2079,891,2047,814.3197631835938,2148.8330078125,80.18204498291016,65.17896270751953,212.87630462646484,orientation03_light04.png,02-2-000014,4
1,475,1949,620,2047,547.1782836914062,2015.65234375,78.41255187988281,59.5578842163086,215.78518676757807,orientation03_light04.png,02-1-001284,4
1,821,746,976,901,898.500732421875,823.8680419921875,77.58425903320312,77.17640686035156,212.0313034057617,orientation03_light04.png,04-1-000595,4
1,288,1358,413,1472,350.4554138183594,1415.051025390625,66.66600799560547,52.78714370727539,213.08153533935547,orientation03_light04.png,02-2-001020,4
1,1120,1016,1271,1165,1195.5301513671875,1090.05322265625,75.25694274902344,74.76116943359375,173.74005126953125,orientation03_light04.png,02-2-000026,4
1,701,1226,829,1373,764.8196411132812,1299.341552734375,74.29712677001953,63.2564697265625,104.95403480529784,orientation03_light04.png,02-2-000109,4
1,1251,1126,1397,1276,1324.3193359375,1201.221923828125,76.1630630493164,71.34038543701172,121.5872917175293,orientation03_light04.png,02-2-002029,4
1,629,1804,766,1935,697.3680419921875,1869.494384765625,71.93631744384766,62.09873962402344,217.62339782714844,orientation03_light04.png,02-1-001261,4
1,551,1116,685,1264,617.6578369140625,1190.253173828125,74.94454956054688,66.83307647705078,106.23702812194824,orientation03_light04.png,02-1-001199,4
1,551,1413,689,1550,619.9026489257812,1481.4403076171875,69.15087890625,68.1490249633789,200.1395568847656,orientation03_light04.png,02-1-001227,4
1,292,1464,416,1600,354.274658203125,1532.052001953125,69.19633483886719,60.3534164428711,247.3204040527344,orientation03_light04.png,02-1-001188,4
1,1799,400,1946,537,1872.6649169921875,468.353515625,73.55484771728516,68.52943420410156,174.20035552978516,orientation03_light04.png,05-1-000067,4
1,1808,545,1948,690,1877.6412353515625,617.454345703125,73.3696517944336,69.45930480957031,247.878173828125,orientation03_light04.png,05-1-000065,4
1,1359,1364,1501,1508,1429.9578857421875,1435.825927734375,75.86980438232422,67.61243438720703,229.1839904785156,orientation03_light04.png,02-1-001696,4
1,646,1569,779,1705,712.6146850585938,1637.267578125,71.94246673583984,62.82328796386719,229.45167541503903,orientation03_light04.png,02-2-000013,4
1,487,1804,612,1929,549.590576171875,1866.516845703125,67.49646759033203,56.7396469116211,224.76785278320312,orientation03_light04.png,02-1-001267,4
1,1075,1170,1206,1311,1140.6202392578125,1240.3359375,70.08234405517578,65.43155670166016,268.1517333984375,orientation03_light04.png,02-2-002028,4
1,1769,211,1875,334,1821.815673828125,272.4176330566406,63.18880462646484,50.6359634399414,245.94839477539065,orientation03_light04.png,05-2-014798,4
1,1112,870,1244,1008,1177.6903076171875,939.0663452148438,69.20999908447266,65.13803100585938,107.13493347167967,orientation03_light04.png,04-2-000011,4
1,1574,627,1703,760,1638.4808349609375,693.5181884765625,66.4401626586914,64.31888580322266,248.4348907470703,orientation03_light04.png,05-2-014796,4
1,872,1666,1005,1786,938.2999877929688,1726.26513671875,69.66951751708984,56.0565414428711,210.21143341064453,orientation03_light04.png,02-2-000024,4
1,1420,1241,1549,1369,1484.2486572265625,1305.0091552734375,65.77328491210938,63.2344741821289,222.56309509277344,orientation03_light04.png,02-2-000027,4
1,1210,1540,1338,1650,1274.0201416015625,1595.37890625,64.16841125488281,54.82640838623047,193.3268280029297,orientation03_light04.png,02-1-001697,4
1,1335,854,1467,980,1401.32958984375,917.225830078125,66.28685760498047,62.49642944335938,158.0798568725586,orientation03_light04.png,04-1-000688,4
1,806,1253,926,1375,865.6219482421875,1313.6734619140625,63.83768081665039,57.91130828857422,230.1198272705078,orientation03_light04.png,02-1-001666,4
1,541,1630,648,1734,594.472900390625,1681.9534912109375,55.89924621582031,49.44525527954102,218.3955535888672,orientation03_light04.png,02-1-001258,4
1,924,880,1035,994,979.6752319335938,936.857666015625,57.65592575073242,55.1458854675293,111.39909172058104,orientation03_light04.png,04-1-000608,4
1,807,1916,912,2019,859.4953002929688,1967.7259521484373,56.86102294921875,46.62550735473633,223.3350067138672,orientation03_light04.png,02-1-001578,4
1,234,1266,325,1375,279.4722900390625,1320.963623046875,55.15604400634766,44.52418518066406,252.0861358642578,orientation03_light04.png,02-1-001190,4
1,593,1697,693,1801,643.0382690429688,1749.1304931640625,52.91248321533203,49.12009048461914,247.53842163085935,orientation03_light04.png,02-2-000802,4
1,591,794,690,904,640.3949584960938,849.2285766601562,55.76192474365234,49.80706405639648,103.82032108306883,orientation03_light04.png,04-1-000525,4
1,1390,1933,1493,2028,1441.478759765625,1980.332763671875,51.76634979248047,47.77172470092774,184.67792510986328,orientation03_light04.png,02-1-001711,3
1,2326,1482,2422,1583,2373.66015625,1532.5570068359375,51.61034393310547,46.58935165405274,121.31586837768556,orientation03_light04.png,03-1-000230,1
1,703,830,798,930,750.5502319335938,879.8995361328125,50.68629837036133,46.69683456420898,115.25899505615234,orientation03_light04.png,04-1-000565,4
1,1171,1225,1273,1322,1222.0855712890625,1273.753173828125,51.82665634155274,48.15125274658203,164.35672760009766,orientation03_light04.png,02-1-001689,3
1,1036,712,1136,810,1086.4560546875,761.2592163085938,51.9083251953125,47.92959594726562,142.15000915527344,orientation03_light04.png,04-1-000644,4
1,952,442,1033,537,992.4432373046876,489.3990783691406,47.09525680541992,40.17536926269531,91.16010129451752,orientation03_light04.png,04-2-000012,4
1,392,1089,473,1176,432.5199279785156,1132.828857421875,43.51756286621094,40.81186294555664,93.9302818775177,orientation03_light04.png,04-2-012663,4
1,2338,1016,2419,1109,2378.2451171875,1062.2188720703125,46.17023086547852,40.249000549316406,267.52886962890625,orientation03_light04.png,03-1-000231,3
1,832,625,920,710,876.030029296875,667.6712646484375,44.38429641723633,42.47183609008789,157.85070037841797,orientation03_light04.png,04-2-008300,4
1,973,1374,1058,1457,1015.3788452148438,1415.7896728515625,42.4329833984375,41.612823486328125,188.79883575439453,orientation03_light04.png,02-1-001648,4
1,366,1278,453,1359,409.2825317382813,1318.177978515625,43.21983337402344,40.34228515625,170.7620391845703,orientation03_light04.png,02-2-000929,4
1,1886,309,2591,1837,2539.983154296875,1072.53271484375,767.0819091796875,650.7906494140625,259.6769561767578,orientation03_light05.png,00-1-000000,4
1,0,1758,136,2047,-181.2183990478516,2165.53076171875,495.3623352050781,147.94248962402344,233.5280914306641,orientation03_light05.png,00-1-000027,4
1,1432,0,2056,261,1743.51171875,-55.85600662231445,341.658447265625,284.74908447265625,227.2602386474609,orientation03_light05.png,00-1-000019,4
1,1892,0,2512,51,2202.3564453125,-227.69705200195312,339.7867431640625,242.40660095214844,215.5835189819336,orientation03_light05.png,00-1-000033,4
1,0,1266,340,1826,124.5347671508789,1546.0977783203125,292.3736572265625,198.89268493652344,247.01255798339844,orientation03_light05.png,02-2-000004,4
1,0,2090,140,2047,14.203079223632812,2232.484375,168.5242156982422,87.3498306274414,231.2564239501953,orientation03_light05.png,02-1-000663,4
1,0,1784,115,2047,17.104549407958984,1925.183349609375,152.22528076171875,80.13075256347656,244.12255859375,orientation03_light05.png,00-1-000024,4
1,300,454,559,746,429.5025634765625,600.0193481445312,149.84788513183594,125.72650909423828,112.68536949157716,orientation03_light05.png,04-1-000727,4
1,657,920,952,1221,804.0699462890625,1070.662109375,150.31246948242185,147.07391357421875,262.1509552001953,orientation03_light05.png,04-1-000739,4
1,1510,90,1769,331,1639.32275390625,210.0326690673828,129.6750946044922,120.2966537475586,177.33625030517578,orientation03_light05.png,05-1-000020,4
1,1261,230,1503,473,1382.131591796875,351.5075988769531,123.42318725585938,119.59424591064452,229.65704345703125,orientation03_light05.png,04-2-019014,4
1,365,284,558,478,461.4793701171875,381.024169921875,104.76028442382812,88.08674621582031,134.00517654418945,orientation03_light05.png,04-1-000726,4
1,2296,0,2478,17,2386.76318359375,-75.07865905761719,103.5625457763672,78.2466812133789,226.6433258056641,orientation03_light05.png,05-1-001980,4
1,41,1226,211,1418,126.17852783203124,1321.97802734375,97.9800796508789,82.14665222167969,248.11474609375,orientation03_light05.png,02-1-001191,4
1,2561,42,2591,210,2646.248779296875,125.93309020996094,95.75728607177734,71.77252197265625,223.13623046875,orientation03_light05.png,05-2-014818,4
1,0,1363,134,1551,59.4484977722168,1456.82958984375,95.28074645996094,72.38409423828125,255.4110870361328,orientation03_light05.png,02-1-000631,4
1,1237,0,1420,16,1328.560546875,-61.87237930297852,91.812255859375,77.87866973876953,177.86983489990234,orientation03_light05.png,04-1-000704,4
1,902,548,1033,714,967.8785400390624,631.0703735351562,84.8682632446289,63.54150009155274,106.23908996582033,orientation03_light05.png,04-2-019033,4
1,821,1394,988,1547,904.6226806640624,1470.7244873046875,83.8803939819336,76.49140930175781,171.59143829345703,orientation03_light05.png,02-2-000025,4
1,868,1491,1034,1666,950.8113403320312,1578.235107421875,90.32096099853516,79.9327392578125,237.27877807617188,orientation03_light05.png,02-2-000066,4
1,738,2079,891,2047,814.3197631835938,2148.8330078125,80.18204498291016,65.17896270751953,212.87630462646484,orientation03_light05.png,02-2-000014,4
1,206,518,332,679,269.1546630859375,598.7830810546875,81.899658203125,61.68915939331055,104.98613548278809,orientation03_light05.png,04-1-000464,4
1,475,1949,620,2047,547.1782836914062,2015.65234375,78.41255187988281,59.5578842163086,215.78518676757807,orientation03_light05.png,02-1-001284,4
1,821,746,976,901,898.500732421875,823.8680419921875,77.58425903320312,77.17640686035156,212.0313034057617,orientation03_light05.png,04-1-000595,4
1,288,1358,413,1472,350.4554138183594,1415.051025390625,66.66600799560547,52.78714370727539,213.08153533935547,orientation03_light05.png,02-2-001020,4
1,1120,1016,1271,1165,1195.5301513671875,1090.05322265625,75.25694274902344,74.76116943359375,173.74005126953125,orientation03_light05.png,02-2-000026,4
1,701,1226,829,1373,764.8196411132812,1299.341552734375,74.29712677001953,63.2564697265625,104.95403480529784,orientation03_light05.png,02-2-000109,4
1,1251,1126,1397,1276,1324.3193359375,1201.221923828125,76.1630630493164,71.34038543701172,121.5872917175293,orientation03_light05.png,02-2-002029,4
1,629,1804,766,1935,697.3680419921875,1869.494384765625,71.93631744384766,62.09873962402344,217.62339782714844,orientation03_light05.png,02-1-001261,4
1,551,1116,685,1264,617.6578369140625,1190.253173828125,74.94454956054688,66.83307647705078,106.23702812194824,orientation03_light05.png,02-1-001199,4
1,551,1413,689,1550,619.9026489257812,1481.4403076171875,69.15087890625,68.1490249633789,200.1395568847656,orientation03_light05.png,02-1-001227,4
1,292,1464,416,1600,354.274658203125,1532.052001953125,69.19633483886719,60.3534164428711,247.3204040527344,orientation03_light05.png,02-1-001188,4
1,1799,400,1946,537,1872.6649169921875,468.353515625,73.55484771728516,68.52943420410156,174.20035552978516,orientation03_light05.png,05-1-000067,4
1,1808,545,1948,690,1877.6412353515625,617.454345703125,73.3696517944336,69.45930480957031,247.878173828125,orientation03_light05.png,05-1-000065,4
1,1359,1364,1501,1508,1429.9578857421875,1435.825927734375,75.86980438232422,67.61243438720703,229.1839904785156,orientation03_light05.png,02-1-001696,4
1,646,1569,779,1705,712.6146850585938,1637.267578125,71.94246673583984,62.82328796386719,229.45167541503903,orientation03_light05.png,02-2-000013,4
1,487,1804,612,1929,549.590576171875,1866.516845703125,67.49646759033203,56.7396469116211,224.76785278320312,orientation03_light05.png,02-1-001267,4
1,2045,21,2177,145,2110.74853515625,82.9192886352539,68.48739624023438,59.23017501831055,211.64838409423828,orientation03_light05.png,05-1-000155,4
1,2353,65,2476,165,2414.77294921875,114.76018524169922,62.59197998046875,48.62687683105469,197.2662734985352,orientation03_light05.png,05-2-000005,4
1,1075,1170,1206,1311,1140.6202392578125,1240.3359375,70.08234405517578,65.43155670166016,268.1517333984375,orientation03_light05.png,02-2-002028,4
1,1769,211,1875,334,1821.815673828125,272.4176330566406,63.18880462646484,50.6359634399414,245.94839477539065,orientation03_light05.png,05-2-014798,4
1,1112,870,1244,1008,1177.6903076171875,939.0663452148438,69.20999908447266,65.13803100585938,107.13493347167967,orientation03_light05.png,04-2-000011,4
1,1574,627,1703,760,1638.4808349609375,693.5181884765625,66.4401626586914,64.31888580322266,248.4348907470703,orientation03_light05.png,05-2-014796,4
1,872,1666,1005,1786,938.2999877929688,1726.26513671875,69.66951751708984,56.0565414428711,210.21143341064453,orientation03_light05.png,02-2-000024,4
1,1420,1241,1549,1369,1484.2486572265625,1305.0091552734375,65.77328491210938,63.2344741821289,222.56309509277344,orientation03_light05.png,02-2-000027,4
1,1210,1540,1338,1650,1274.0201416015625,1595.37890625,64.16841125488281,54.82640838623047,193.3268280029297,orientation03_light05.png,02-1-001697,4
1,1335,854,1467,980,1401.32958984375,917.225830078125,66.28685760498047,62.49642944335938,158.0798568725586,orientation03_light05.png,04-1-000688,4
1,806,1253,926,1375,865.6219482421875,1313.6734619140625,63.83768081665039,57.91130828857422,230.1198272705078,orientation03_light05.png,02-1-001666,4
1,1096,324,1214,441,1154.9862060546875,382.7074279785156,60.58200454711914,57.07447814941406,140.15484237670898,orientation03_light05.png,04-1-000722,4
1,541,1630,648,1734,594.472900390625,1681.9534912109375,55.89924621582031,49.44525527954102,218.3955535888672,orientation03_light05.png,02-1-001258,4
1,924,880,1035,994,979.6752319335938,936.857666015625,57.65592575073242,55.1458854675293,111.39909172058104,orientation03_light05.png,04-1-000608,4
1,807,1916,912,2019,859.4953002929688,1967.7259521484373,56.86102294921875,46.62550735473633,223.3350067138672,orientation03_light05.png,02-1-001578,4
1,234,1266,325,1375,279.4722900390625,1320.963623046875,55.15604400634766,44.52418518066406,252.0861358642578,orientation03_light05.png,02-1-001190,4
1,593,1697,693,1801,643.0382690429688,1749.1304931640625,52.91248321533203,49.12009048461914,247.53842163085935,orientation03_light05.png,02-2-000802,4
